HH,hour,plug,value
6,628,2,20469.346999999936
6,628,4,123980.89800000086
6,628,5,10808.382000000065
6,628,6,183409.2940000007
6,628,8,14.592
6,628,10,5583.4000000000115
6,628,11,55246.76300000024
7,628,0,28575.834000000243
7,628,1,641.9480000000019
7,628,2,1048.069000000004
7,628,4,789.3839999999961
7,628,6,29163.458000000006
7,628,7,54067.97700000021
8,628,0,15907.064999999935
8,628,2,14.136999999999999
8,628,4,10328.830000000042
8,628,5,38.898999999999994
8,628,6,95638.513
8,628,9,69969.39899999995
9,628,1,13106.219000000008
9,628,2,20.769000000000005
9,628,7,13588.006999999918
9,628,8,31469.113999999718
9,628,13,1265.834999999997
10,628,1,24938.385999999897
10,628,2,13002.888000000035
11,628,2,32562.70700000018
12,628,0,10729.35099999995
12,628,2,731.8389999999978
12,628,3,44107.67900000005
13,628,0,14754.83399999993
13,628,1,13769.748999999963
13,628,2,1883.7400000000064
13,628,3,31687.963999999913
13,628,4,19.787
13,628,5,34840.92200000009
13,628,7,6585.869999999955
13,628,11,27576.158999999876
0,629,0,957.261999999996
0,629,1,33113.027999999984
0,629,2,17669.351999999806
0,629,3,11.723999999999998
0,629,5,4708.573999999965
0,629,6,3662.2419999999993
0,629,7,32118.990000000063
0,629,8,3772.727000000009
0,629,9,1560.6150000000007
0,629,11,29357.453000000038
1,629,0,38148.80000000024
1,629,2,57274.91700000012
1,629,3,238232.12899999905
1,629,4,33777.915000000045
1,629,5,22185.477999999817
1,629,8,59074.42599999997
1,629,9,2107.267999999993
1,629,13,54990.039000000084
2,629,2,364967.72100000014
2,629,4,1823.5740000000073
2,629,5,7860.362999999973
3,629,0,61094.84199999995
3,629,1,271557.97900000046
3,629,3,26996.19500000023
5,629,0,795.3589999999991
5,629,1,1292.9609999999984
6,629,0,418434.486999997
6,629,1,36.941
6,629,2,20828.317999999897
6,629,4,111880.47200000033
6,629,5,11037.794000000036
6,629,6,107039.03399999999
6,629,8,13.889
6,629,10,5688.240999999994
6,629,11,56248.46000000026
7,629,0,487137.6809999997
7,629,1,609.072000000001
7,629,2,993.693000000006
7,629,4,748.6849999999993
7,629,6,26391.34600000004
7,629,7,55027.15300000023
8,629,0,16224.412999999951
8,629,2,13.981
8,629,4,10514.519000000066
8,629,5,37.175
8,629,6,55912.975000000006
8,629,9,62975.03399999995
9,629,1,13353.226
9,629,2,19.727
9,629,7,230573.28799999924
9,629,8,535052.7970000005
9,629,13,1302.819999999998
10,629,1,423136.8959999995
10,629,2,13259.25600000004
11,629,2,29286.526000000045
12,629,0,10944.576999999937
12,629,2,754.8429999999975
12,629,3,25706.563999999995
13,629,0,250436.17100000047
13,629,1,234106.74299999978
13,629,2,1790.908000000006
13,629,3,538763.3269999993
13,629,4,18.424
13,629,5,35464.68600000008
13,629,7,6706.482999999939
13,629,11,28023.250999999927
0,630,0,956.5779999999969
0,630,1,99151.3149999999
0,630,2,17734.160999999836
0,630,3,14.035999999999998
0,630,5,4775.012999999947
0,630,6,3715.0810000000006
0,630,7,36866.07700000006
0,630,8,3770.4030000000093
0,630,9,1671.5739999999983
0,630,11,34024.8800000001
1,630,0,38157.85800000018
1,630,2,65737.00000000016
1,630,3,222333.91799999942
1,630,4,33841.069000000105
1,630,5,22462.874999999793
1,630,8,176450.08599999896
1,630,9,2107.388999999993
1,630,13,164379.22399999923
2,630,2,340262.33700000145
2,630,4,1954.0630000000065
2,630,5,7960.66699999998
3,630,0,70382.37499999991
3,630,1,253612.85299999983
3,630,3,27054.556000000248
5,630,0,850.6019999999983
5,630,1,1387.195999999999
6,630,0,389850.48699999735
6,630,1,44.90399999999999
6,630,2,20883.53099999993
6,630,4,128680.43800000071
6,630,5,11041.636000000075
6,630,6,319816.99999999785
6,630,8,17.193
6,630,10,5753.110000000004
6,630,11,56324.476000000264
7,630,0,454049.11099999776
7,630,1,654.9450000000018
7,630,2,1062.9530000000057
7,630,4,801.4469999999991
7,630,6,30405.50299999998
7,630,7,55111.84100000033
8,630,0,16209.945999999956
8,630,2,16.750000000000007
8,630,4,10640.11800000008
8,630,5,44.70100000000002
8,630,6,167125.5080000001
8,630,9,72455.65100000019
9,630,1,13534.419999999976
9,630,2,23.894999999999996
9,630,7,215799.42499999923
9,630,8,498947.41499999916
9,630,13,1303.8589999999967
10,630,1,394980.984999997
10,630,2,13414.39900000003
11,630,2,33689.563000000155
12,630,0,11086.723999999955
12,630,2,752.510999999997
12,630,3,76804.30800000025
13,630,0,234068.80899999992
13,630,1,218764.21500000058
13,630,2,1916.265000000011
13,630,3,503745.9459999986
13,630,4,22.673000000000002
13,630,5,35500.8930000001
13,630,7,6806.214999999935
13,630,11,28097.74499999991
0,631,0,955.1189999999957
0,631,1,49503.35700000003
0,631,2,17871.400999999812
0,631,3,12.944999999999999
0,631,4,1668.8780000000002
0,631,5,4799.569999999957
0,631,6,3750.9400000000032
0,631,7,36422.66000000006
0,631,8,3769.497000000008
0,631,9,1710.374999999998
0,631,11,33274.20800000006
1,631,0,38553.567000000345
1,631,1,4850.323999999998
1,631,2,65056.16000000027
1,631,3,14377.733999999857
1,631,4,34179.45100000002
1,631,5,22651.92399999977
1,631,6,2204.0090000000014
1,631,7,2707.218999999999
1,631,8,87749.05399999997
1,631,9,2113.189999999995
1,631,13,81772.00599999986
2,631,0,143.30499999999995
2,631,1,3810.0289999999977
2,631,2,22010.390999999974
2,631,3,100.484
2,631,4,2000.9210000000091
2,631,5,8026.832999999981
2,631,6,3459.721000000003
3,631,0,69497.5430000001
3,631,1,16459.395000000128
3,631,2,598.8979999999998
3,631,3,27313.75800000028
5,631,0,870.4029999999993
5,631,1,1417.1099999999976
6,631,0,25262.73100000012
6,631,1,40.663
6,631,2,21060.165999999877
6,631,4,127049.63000000067
6,631,5,11111.243000000017
6,631,6,158902.5920000004
6,631,7,1772.833
6,631,8,16.003
6,631,10,5807.411999999986
6,631,11,56881.30100000031
6,631,12,1718.9849999999994
6,631,13,724.3789999999999
7,631,0,29374.39100000029
7,631,1,667.6780000000019
7,631,2,1089.091000000006
7,631,3,782.1239999999999
7,631,4,820.2659999999987
7,631,5,1714.5810000000001
7,631,6,29806.39599999997
7,631,7,55658.05500000014
7,631,8,3283.1539999999973
8,631,0,16387.258999999984
8,631,1,915.2100000000002
8,631,2,15.074
8,631,4,10751.15500000007
8,631,5,40.74000000000001
8,631,6,83072.24600000001
8,631,7,1662.042
8,631,8,222.41300000000004
8,631,9,71685.76099999991
9,631,0,160.73899999999998
9,631,1,13640.697999999973
9,631,2,21.691999999999997
9,631,3,153.09800000000004
9,631,5,124.195
9,631,6,148.18499999999995
9,631,7,13963.032999999908
9,631,8,32311.36199999971
9,631,9,5906.9230000000025
9,631,10,5932.21799999999
9,631,11,1463.1239999999998
9,631,12,262.7419999999999
9,631,13,1302.073999999997
10,631,0,2358.626000000002
10,631,1,25593.829999999845
10,631,2,13535.250000000071
11,631,1,1211.6040000000003
11,631,2,33247.410000000105
11,631,3,1462.8639999999998
12,631,0,11179.187999999931
12,631,1,8276.831000000004
12,631,2,753.2819999999969
12,631,3,38005.607999999964
13,631,0,15141.190999999919
13,631,1,14155.089999999987
13,631,2,1960.0860000000087
13,631,3,32551.914999999884
13,631,4,20.829
13,631,5,35837.41700000011
13,631,7,6848.792999999946
13,631,9,1927.403000000001
13,631,10,62.50600000000003
13,631,11,28361.13099999985
0,632,0,823.1439999999965
0,632,1,43142.38599999981
0,632,2,18236.30399999984
0,632,3,12.096
0,632,5,13477.40599999996
0,632,6,10681.033000000003
0,632,7,36271.00300000005
0,632,8,3258.132000000012
0,632,9,1789.4809999999966
0,632,11,33201.70100000007
1,632,0,39360.02000000032
1,632,2,64807.38700000031
1,632,3,14440.21199999989
1,632,4,34836.01999999996
1,632,5,63567.26599999975
1,632,8,76707.579
1,632,9,1821.6509999999996
1,632,13,71515.3230000001
2,632,2,22076.674999999934
2,632,4,2094.5700000000056
2,632,5,22563.527999999973
3,632,0,69287.00700000013
3,632,1,16503.196000000095
3,632,3,27849.54600000025
5,632,0,912.5379999999984
5,632,1,1482.6509999999992
6,632,0,25265.32900000011
6,632,1,38.85799999999999
6,632,2,21513.65599999983
6,632,4,126526.68000000059
6,632,5,11419.040000000012
6,632,6,139118.79399999976
6,632,8,14.823000000000002
6,632,10,16258.142999999987
6,632,11,58077.81300000032
7,632,0,29439.374000000225
7,632,1,698.6690000000025
7,632,2,1142.0320000000047
7,632,4,857.9139999999984
7,632,6,29769.13000000002
7,632,7,56822.23800000041
8,632,0,16735.979999999996
8,632,2,14.325000000000003
8,632,4,30210.29700000006
8,632,5,39.084
8,632,6,72600.868
8,632,9,71279.78399999997
9,632,1,38143.40699999996
9,632,2,20.869
9,632,7,13996.912999999897
9,632,8,32337.09499999971
9,632,13,1126.2099999999984
10,632,1,25583.241999999846
10,632,2,38045.32200000008
11,632,2,33222.42100000007
12,632,0,31361.15399999992
12,632,2,652.0599999999982
12,632,3,33389.00099999994
13,632,0,15149.54099999996
13,632,1,14178.589999999933
13,632,2,2050.4710000000105
13,632,3,32584.395999999953
13,632,4,19.45
13,632,5,36611.80600000018
13,632,7,19386.587999999938
13,632,11,28938.909999999843
0,633,0,837.5599999999977
0,633,1,96026.28899999958
0,633,2,68331.59699999978
0,633,3,8.092999999999998
0,633,5,237715.90700000146
0,633,6,183983.6049999989
0,633,7,36512.42399999998
0,633,8,3300.5610000000024
0,633,9,1692.2349999999965
0,633,11,33443.15100000006
1,633,0,147483.1390000005
1,633,2,65011.335000000225
1,633,3,14408.468999999865
1,633,4,130385.5529999998
1,633,5,1116379.9419999982
1,633,8,170961.24299999955
1,633,9,1847.8089999999984
1,633,13,159183.284
2,633,2,22087.065999999893
2,633,4,1979.2010000000043
2,633,5,395304.58299999865
3,633,0,69478.77899999997
3,633,1,16462.203000000107
3,633,3,104353.76399999992
5,633,0,860.6229999999997
5,633,1,1402.4569999999997
6,633,0,25282.481000000094
6,633,1,25.415000000000003
6,633,2,80576.83000000007
6,633,4,127004.91600000052
6,633,5,42645.45099999999
6,633,6,309604.26599999965
6,633,8,9.619
6,633,10,285753.8180000007
6,633,11,217296.13899999973
7,633,0,29460.934000000238
7,633,1,660.8660000000008
7,633,2,1079.4500000000046
7,633,4,810.7209999999984
7,633,6,29979.379000000015
7,633,7,212829.99000000078
8,633,0,62709.19900000008
8,633,2,9.663
8,633,4,529145.3009999946
8,633,5,25.111
8,633,6,161661.25900000136
8,633,9,71559.81100000005
9,633,1,671914.5349999978
9,633,2,13.234
9,633,7,14028.308999999901
9,633,8,32381.18499999973
9,633,13,1140.3449999999998
10,633,1,25646.390999999814
10,633,2,666728.319000002
11,633,2,33198.47200000016
12,633,0,550727.5709999988
12,633,2,663.6199999999972
12,633,3,74495.00000000038
13,633,0,15172.228999999914
13,633,1,14158.372000000001
13,633,2,1940.2920000000072
13,633,3,32583.146999999863
13,633,4,12.869999999999997
13,633,5,137214.38600000006
13,633,7,338197.8870000013
13,633,11,108420.7550000006
0,634,0,832.7369999999972
0,634,1,15313.898999999987
0,634,2,74254.89499999976
0,634,3,11.567
0,634,5,224906.86600000103
0,634,6,174404.26099999883
0,634,7,36257.21200000006
0,634,8,3275.1130000000057
0,634,9,1775.364
0,634,11,33176.01000000003
1,634,0,160260.08199999997
1,634,2,64698.7000000002
1,634,3,14377.745999999861
1,634,4,141843.93399999908
1,634,5,1057616.6969999967
1,634,8,27024.435000000023
1,634,9,1833.7619999999974
1,634,13,25178.96899999997
2,634,2,22064.212999999945
2,634,4,2078.3600000000033
2,634,5,374298.925999999
3,634,0,68985.10500000005
3,634,1,16501.611000000088
3,634,3,113569.41900000013
5,634,0,905.2849999999986
5,634,1,1473.1109999999985
6,634,0,25262.477000000144
6,634,1,36.899
6,634,2,87484.99500000016
6,634,4,126337.42100000072
6,634,5,46265.15399999999
6,634,6,49115.77500000013
6,634,8,14.199000000000003
6,634,10,271172.5500000007
6,634,11,236519.8729999998
7,634,0,29418.255000000245
7,634,1,691.926000000002
7,634,2,1131.6530000000048
7,634,4,849.6109999999976
7,634,6,29841.232000000044
7,634,7,231348.27800000092
8,634,0,68180.23800000003
8,634,2,13.398
8,634,4,501506.36999999714
8,634,5,37.215999999999994
8,634,6,25721.875000000004
8,634,9,71155.08799999993
9,634,1,636945.1539999968
9,634,2,19.877999999999997
9,634,7,13957.00799999991
9,634,8,32349.580999999784
9,634,13,1130.8860000000002
10,634,1,25598.057999999884
10,634,2,632214.5120000002
11,634,2,33047.11100000012
12,634,0,520913.28799999773
12,634,2,652.1789999999988
12,634,3,11861.698
13,634,0,15149.459999999935
13,634,1,14155.902999999955
13,634,2,2034.9030000000084
13,634,3,32578.66099999994
13,634,4,18.538
13,634,5,149072.90000000029
13,634,7,320262.78200000204
13,634,11,118074.52500000114
0,635,0,798.8379999999979
0,635,1,79567.43399999986
0,635,2,74342.3589999997
0,635,3,10.578999999999999
0,635,5,224560.49400000088
0,635,6,174712.5559999992
0,635,7,36531.490000000005
0,635,8,3151.400000000006
0,635,9,1685.2459999999971
0,635,11,33542.55300000001
1,635,0,160700.15200000012
1,635,2,65064.44000000014
1,635,3,14358.80499999985
1,635,4,142427.48999999947
1,635,5,1056688.1349999977
1,635,8,140944.9889999993
1,635,9,1765.7730000000008
1,635,13,131635.65499999997
2,635,2,21968.20999999996
2,635,4,1970.6500000000058
2,635,5,374054.30899999826
3,635,0,69451.10099999997
3,635,1,16447.5730000001
3,635,3,113720.87200000028
5,635,0,855.1679999999986
5,635,1,1395.7260000000006
6,635,0,25191.699000000066
6,635,1,32.748999999999995
6,635,2,87858.05599999991
6,635,4,127084.05300000067
6,635,5,46243.0500000001
6,635,6,255912.06199999916
6,635,8,12.496
6,635,10,270819.37000000046
6,635,11,237131.1799999995
7,635,0,29358.934000000263
7,635,1,656.988000000002
7,635,2,1072.7970000000064
7,635,4,807.6129999999976
7,635,6,29980.139
7,635,7,231899.44900000063
8,635,0,68336.27000000008
8,635,2,12.496
8,635,4,500953.04199999647
8,635,5,33.03
8,635,6,133481.9549999998
8,635,9,71618.97800000009
9,635,1,635782.2059999976
9,635,2,17.434
9,635,7,13926.514999999912
9,635,8,32281.354999999738
9,635,13,1089.5260000000005
10,635,1,25562.42499999987
10,635,2,631262.5539999998
11,635,2,33286.978000000105
12,635,0,522036.0449999981
12,635,2,632.7189999999987
12,635,3,61507.03399999981
13,635,0,15131.705999999916
13,635,1,14170.763999999941
13,635,2,1928.0330000000056
13,635,3,32517.220999999947
13,635,4,16.583999999999996
13,635,5,149441.11100000024
13,635,7,320287.1070000016
13,635,11,118166.40800000097
0,636,0,766.303999999997
0,636,1,72078.40799999995
0,636,2,17949.293999999783
0,636,3,7.928
0,636,5,224640.33000000045
0,636,6,173712.75699999946
0,636,7,36368.23099999995
0,636,8,3022.377000000004
0,636,9,1681.5809999999979
0,636,11,33250.69200000004
1,636,0,38799.24100000029
1,636,2,64817.933000000216
1,636,3,14473.101999999815
1,636,4,34329.00000000003
1,636,5,1056874.135999998
1,636,8,128210.99600000068
1,636,9,1697.0119999999988
1,636,10,24377.159999999894
1,636,12,21150.43199999992
1,636,13,119646.14799999974
2,636,2,22198.17299999992
2,636,4,1967.4910000000086
2,636,5,374031.14999999787
3,636,0,69264.66400000006
3,636,1,16560.657000000112
3,636,3,27484.58800000026
4,636,0,37348.75599999999
4,636,2,45221.618999999744
5,636,0,853.336999999998
5,636,1,1393.9080000000008
5,636,2,10980.247000000027
6,636,0,25396.021000000088
6,636,1,25.048000000000002
6,636,2,21226.99999999985
6,636,4,126889.48300000068
6,636,5,11197.697000000062
6,636,6,233149.54700000107
6,636,8,10.054000000000002
6,636,9,15188.423999999946
6,636,10,270987.256000001
6,636,11,57261.63200000028
7,636,0,29623.5990000003
7,636,1,654.2460000000017
7,636,2,1069.7920000000036
7,636,4,805.8659999999982
7,636,6,29842.464000000033
7,636,7,56019.902000000264
8,636,0,16482.99399999996
8,636,2,9.406999999999998
8,636,3,9057.623999999998
8,636,4,500793.3869999983
8,636,5,25.277
8,636,6,121478.76800000035
8,636,9,71481.7170000003
9,636,1,636900.3789999967
9,636,2,13.659000000000002
9,636,4,11876.040999999956
9,636,7,14077.199999999912
9,636,8,32519.26899999977
9,636,13,1045.8630000000016
10,636,1,25795.703999999838
10,636,2,631217.9449999991
11,636,0,24238.912999999993
11,636,2,33212.224000000104
12,636,0,521677.2499999988
12,636,2,603.3049999999993
12,636,3,55826.905000000166
12,636,4,34743.798999999955
13,636,0,15243.01499999994
13,636,1,14253.62799999998
13,636,2,1924.6770000000063
13,636,3,32758.948999999844
13,636,4,12.792999999999997
13,636,5,36117.14700000015
13,636,7,320200.6370000021
13,636,11,28541.71299999986
0,637,0,914.4069999999964
0,637,1,15453.52499999999
0,637,2,21648.04799999988
0,637,3,10.517999999999999
0,637,5,160303.81000000017
0,637,6,124908.06700000064
0,637,7,36274.055000000015
0,637,8,3605.2590000000037
0,637,9,1686.106999999996
0,637,11,33218.45800000002
1,637,0,46760.79500000029
1,637,2,64656.005000000296
1,637,3,14457.826999999834
1,637,4,41381.61400000002
1,637,5,754350.3199999983
1,637,8,27586.834999999977
1,637,9,2017.9429999999975
1,637,10,13389.136000000031
1,637,12,11667.889000000026
1,637,13,25678.632999999994
2,637,2,22135.571999999913
2,637,4,1972.019000000005
2,637,5,266824.157000002
3,637,0,69168.77299999999
3,637,1,16580.883000000074
3,637,3,33157.92300000023
4,637,0,20557.933
4,637,2,24851.39700000002
5,637,0,856.0709999999992
5,637,1,1397.4099999999974
5,637,2,6035.046999999989
6,637,0,25369.421000000064
6,637,1,32.72200000000001
6,637,2,25587.192999999923
6,637,4,126488.16500000058
6,637,5,13487.953000000021
6,637,6,50038.377
6,637,8,12.668000000000001
6,637,9,8340.193999999998
6,637,10,193621.8769999989
6,637,11,68966.19000000034
7,637,0,29543.0740000002
7,637,1,659.1070000000017
7,637,2,1075.4580000000049
7,637,4,807.2879999999988
7,637,6,29886.56900000007
7,637,7,67547.81100000023
8,637,0,19856.13399999993
